# 补充IP列表 - 原文件: 山西电信.txt
# 生成时间: 2026-05-28 17:16:21
# 格式: C-D,rtp://A.B.C.D:端口

# ===== 网段: 239.1.1.x =====
# 已有IP: 119 个, 缺失IP: 135 个
# 规律: port = 1 × D + 8000

1-24,rtp://239.1.1.24:8024
252-85,rtp://239.76.252.85:9000
252-86,rtp://239.76.252.86:9000
252-87,rtp://239.76.252.87:9000
252-88,rtp://239.76.252.88:9000
252-89,rtp://239.76.252.89:9000
252-90,rtp://239.76.252.90:9000
252-91,rtp://239.76.252.91:9000
252-92,rtp://239.76.252.92:9000
252-93,rtp://239.76.252.93:9000
252-94,rtp://239.76.252.94:9000
252-95,rtp://239.76.252.95:9000
252-96,rtp://239.76.252.96:9000
252-97,rtp://239.76.252.97:9000
252-98,rtp://239.76.252.98:9000
252-99,rtp://239.76.252.99:9000
252-100,rtp://239.76.252.100:9000
252-101,rtp://239.76.252.101:9000
252-102,rtp://239.76.252.102:9000
252-103,rtp://239.76.252.103:9000
252-104,rtp://239.76.252.104:9000
252-105,rtp://239.76.252.105:9000
252-106,rtp://239.76.252.106:9000
252-107,rtp://239.76.252.107:9000
252-108,rtp://239.76.252.108:9000
252-109,rtp://239.76.252.109:9000
252-110,rtp://239.76.252.110:9000
252-111,rtp://239.76.252.111:9000
252-112,rtp://239.76.252.112:9000
252-113,rtp://239.76.252.113:9000
252-114,rtp://239.76.252.114:9000
252-116,rtp://239.76.252.116:9000
252-117,rtp://239.76.252.117:9000
252-118,rtp://239.76.252.118:9000
252-119,rtp://239.76.252.119:9000
252-121,rtp://239.76.252.121:9000
252-122,rtp://239.76.252.122:9000
252-123,rtp://239.76.252.123:9000
252-124,rtp://239.76.252.124:9000
252-125,rtp://239.76.252.125:9000
252-126,rtp://239.76.252.126:9000
252-127,rtp://239.76.252.127:9000
252-128,rtp://239.76.252.128:9000
252-129,rtp://239.76.252.129:9000
252-130,rtp://239.76.252.130:9000
252-131,rtp://239.76.252.131:9000
252-132,rtp://239.76.252.132:9000
252-133,rtp://239.76.252.133:9000
252-134,rtp://239.76.252.134:9000
252-135,rtp://239.76.252.135:9000
252-136,rtp://239.76.252.136:9000
252-137,rtp://239.76.252.137:9000
252-138,rtp://239.76.252.138:9000
252-139,rtp://239.76.252.139:9000
252-140,rtp://239.76.252.140:9000
252-141,rtp://239.76.252.141:9000
252-142,rtp://239.76.252.142:9000
252-143,rtp://239.76.252.143:9000
252-144,rtp://239.76.252.144:9000
252-145,rtp://239.76.252.145:9000
252-146,rtp://239.76.252.146:9000
252-147,rtp://239.76.252.147:9000
252-148,rtp://239.76.252.148:9000
252-149,rtp://239.76.252.149:9000
252-150,rtp://239.76.252.150:9000
252-151,rtp://239.76.252.151:9000
252-152,rtp://239.76.252.152:9000
252-153,rtp://239.76.252.153:9000
252-154,rtp://239.76.252.154:9000
252-155,rtp://239.76.252.155:9000
252-156,rtp://239.76.252.156:9000
252-157,rtp://239.76.252.157:9000
252-158,rtp://239.76.252.158:9000
252-159,rtp://239.76.252.159:9000
252-160,rtp://239.76.252.160:9000
252-161,rtp://239.76.252.161:9000
252-162,rtp://239.76.252.162:9000
252-163,rtp://239.76.252.163:9000
252-164,rtp://239.76.252.164:9000
252-165,rtp://239.76.252.165:9000
252-166,rtp://239.76.252.166:9000
252-167,rtp://239.76.252.167:9000
252-168,rtp://239.76.252.168:9000
252-169,rtp://239.76.252.169:9000
252-170,rtp://239.76.252.170:9000
252-171,rtp://239.76.252.171:9000
252-172,rtp://239.76.252.172:9000
252-173,rtp://239.76.252.173:9000
252-174,rtp://239.76.252.174:9000
252-175,rtp://239.76.252.175:9000
252-176,rtp://239.76.252.176:9000
252-177,rtp://239.76.252.177:9000
252-178,rtp://239.76.252.178:9000
252-179,rtp://239.76.252.179:9000
252-180,rtp://239.76.252.180:9000
252-181,rtp://239.76.252.181:9000
252-182,rtp://239.76.252.182:9000
252-183,rtp://239.76.252.183:9000
252-184,rtp://239.76.252.184:9000
252-185,rtp://239.76.252.185:9000
252-186,rtp://239.76.252.186:9000
252-187,rtp://239.76.252.187:9000
252-188,rtp://239.76.252.188:9000
252-189,rtp://239.76.252.189:9000
252-190,rtp://239.76.252.190:9000
252-191,rtp://239.76.252.191:9000
252-192,rtp://239.76.252.192:9000
252-193,rtp://239.76.252.193:9000
252-194,rtp://239.76.252.194:9000
252-195,rtp://239.76.252.195:9000
252-196,rtp://239.76.252.196:9000
252-197,rtp://239.76.252.197:9000
252-198,rtp://239.76.252.198:9000
252-199,rtp://239.76.252.199:9000
252-200,rtp://239.76.252.200:9000
252-201,rtp://239.76.252.201:9000
252-202,rtp://239.76.252.202:9000
252-203,rtp://239.76.252.203:9000
252-204,rtp://239.76.252.204:9000
252-205,rtp://239.76.252.205:9000
252-206,rtp://239.76.252.206:9000
252-207,rtp://239.76.252.207:9000
252-208,rtp://239.76.252.208:9000
252-209,rtp://239.76.252.209:9000
252-210,rtp://239.76.252.210:9000
252-211,rtp://239.76.252.211:9000
252-212,rtp://239.76.252.212:9000
252-213,rtp://239.76.252.213:9000
252-214,rtp://239.76.252.214:9000
252-215,rtp://239.76.252.215:9000
252-216,rtp://239.76.252.216:9000
252-217,rtp://239.76.252.217:9000
252-218,rtp://239.76.252.218:9000
252-219,rtp://239.76.252.219:9000
252-220,rtp://239.76.252.220:9000
252-221,rtp://239.76.252.221:9000
252-222,rtp://239.76.252.222:9000
252-223,rtp://239.76.252.223:9000
252-224,rtp://239.76.252.224:9000
252-225,rtp://239.76.252.225:9000
252-226,rtp://239.76.252.226:9000
252-227,rtp://239.76.252.227:9000
252-228,rtp://239.76.252.228:9000
252-229,rtp://239.76.252.229:9000
252-230,rtp://239.76.252.230:9000
252-231,rtp://239.76.252.231:9000
252-232,rtp://239.76.252.232:9000
252-233,rtp://239.76.252.233:9000
252-234,rtp://239.76.252.234:9000
252-235,rtp://239.76.252.235:9000
252-236,rtp://239.76.252.236:9000
252-237,rtp://239.76.252.237:9000
252-238,rtp://239.76.252.238:9000
252-239,rtp://239.76.252.239:9000
252-240,rtp://239.76.252.240:9000
252-244,rtp://239.76.252.244:9000
252-245,rtp://239.76.252.245:9000
252-246,rtp://239.76.252.246:9000
252-247,rtp://239.76.252.247:9000
252-248,rtp://239.76.252.248:9000
252-249,rtp://239.76.252.249:9000
252-250,rtp://239.76.252.250:9000
252-251,rtp://239.76.252.251:9000
252-252,rtp://239.76.252.252:9000
252-253,rtp://239.76.252.253:9000
252-254,rtp://239.76.252.254:9000

# ===== 网段: 239.76.253.x =====
# 已有IP: 9 个, 缺失IP: 245 个
# 规律: 固定端口 9000

253-1,rtp://239.76.253.1:9000
253-2,rtp://239.76.253.2:9000
253-3,rtp://239.76.253.3:9000
253-4,rtp://239.76.253.4:9000
253-5,rtp://239.76.253.5:9000
253-6,rtp://239.76.253.6:9000
253-7,rtp://239.76.253.7:9000
253-8,rtp://239.76.253.8:9000
253-9,rtp://239.76.253.9:9000
253-10,rtp://239.76.253.10:9000
253-11,rtp://239.76.253.11:9000
253-12,rtp://239.76.253.12:9000
253-13,rtp://239.76.253.13:9000
253-14,rtp://239.76.253.14:9000
253-15,rtp://239.76.253.15:9000
253-16,rtp://239.76.253.16:9000
253-17,rtp://239.76.253.17:9000
253-18,rtp://239.76.253.18:9000
253-19,rtp://239.76.253.19:9000
253-20,rtp://239.76.253.20:9000
253-21,rtp://239.76.253.21:9000
253-22,rtp://239.76.253.22:9000
253-23,rtp://239.76.253.23:9000
253-24,rtp://239.76.253.24:9000
253-25,rtp://239.76.253.25:9000
253-26,rtp://239.76.253.26:9000
253-27,rtp://239.76.253.27:9000
253-28,rtp://239.76.253.28:9000
253-29,rtp://239.76.253.29:9000
253-30,rtp://239.76.253.30:9000
253-31,rtp://239.76.253.31:9000
253-32,rtp://239.76.253.32:9000
253-33,rtp://239.76.253.33:9000
253-34,rtp://239.76.253.34:9000
253-35,rtp://239.76.253.35:9000
253-36,rtp://239.76.253.36:9000
253-37,rtp://239.76.253.37:9000
253-38,rtp://239.76.253.38:9000
253-39,rtp://239.76.253.39:9000
253-40,rtp://239.76.253.40:9000
253-41,rtp://239.76.253.41:9000
253-42,rtp://239.76.253.42:9000
253-43,rtp://239.76.253.43:9000
253-44,rtp://239.76.253.44:9000
253-45,rtp://239.76.253.45:9000
253-46,rtp://239.76.253.46:9000
253-47,rtp://239.76.253.47:9000
253-48,rtp://239.76.253.48:9000
253-49,rtp://239.76.253.49:9000
253-50,rtp://239.76.253.50:9000
253-51,rtp://239.76.253.51:9000
253-52,rtp://239.76.253.52:9000
253-53,rtp://239.76.253.53:9000
253-54,rtp://239.76.253.54:9000
253-55,rtp://239.76.253.55:9000
253-56,rtp://239.76.253.56:9000
253-57,rtp://239.76.253.57:9000
253-58,rtp://239.76.253.58:9000
253-59,rtp://239.76.253.59:9000
253-60,rtp://239.76.253.60:9000
253-61,rtp://239.76.253.61:9000
253-63,rtp://239.76.253.63:9000
253-64,rtp://239.76.253.64:9000
253-65,rtp://239.76.253.65:9000
253-66,rtp://239.76.253.66:9000
253-67,rtp://239.76.253.67:9000
253-68,rtp://239.76.253.68:9000
253-69,rtp://239.76.253.69:9000
253-70,rtp://239.76.253.70:9000
253-71,rtp://239.76.253.71:9000
253-72,rtp://239.76.253.72:9000
253-73,rtp://239.76.253.73:9000
253-74,rtp://239.76.253.74:9000
253-75,rtp://239.76.253.75:9000
253-76,rtp://239.76.253.76:9000
253-77,rtp://239.76.253.77:9000
253-78,rtp://239.76.253.78:9000
253-79,rtp://239.76.253.79:9000
253-80,rtp://239.76.253.80:9000
253-81,rtp://239.76.253.81:9000
253-82,rtp://239.76.253.82:9000
253-83,rtp://239.76.253.83:9000
253-84,rtp://239.76.253.84:9000
253-85,rtp://239.76.253.85:9000
253-86,rtp://239.76.253.86:9000
253-87,rtp://239.76.253.87:9000
253-88,rtp://239.76.253.88:9000
253-89,rtp://239.76.253.89:9000
253-90,rtp://239.76.253.90:9000
253-91,rtp://239.76.253.91:9000
253-92,rtp://239.76.253.92:9000
253-93,rtp://239.76.253.93:9000
253-94,rtp://239.76.253.94:9000
253-95,rtp://239.76.253.95:9000
253-96,rtp://239.76.253.96:9000
253-97,rtp://239.76.253.97:9000
253-99,rtp://239.76.253.99:9000
253-101,rtp://239.76.253.101:9000
253-102,rtp://239.76.253.102:9000
253-103,rtp://239.76.253.103:9000
253-104,rtp://239.76.253.104:9000
253-105,rtp://239.76.253.105:9000
253-106,rtp://239.76.253.106:9000
253-108,rtp://239.76.253.108:9000
253-109,rtp://239.76.253.109:9000
253-110,rtp://239.76.253.110:9000
253-111,rtp://239.76.253.111:9000
253-112,rtp://239.76.253.112:9000
253-113,rtp://239.76.253.113:9000
253-114,rtp://239.76.253.114:9000
253-115,rtp://239.76.253.115:9000
253-116,rtp://239.76.253.116:9000
253-117,rtp://239.76.253.117:9000
253-118,rtp://239.76.253.118:9000
253-119,rtp://239.76.253.119:9000
253-120,rtp://239.76.253.120:9000
253-121,rtp://239.76.253.121:9000
253-122,rtp://239.76.253.122:9000
253-123,rtp://239.76.253.123:9000
253-124,rtp://239.76.253.124:9000
253-125,rtp://239.76.253.125:9000
253-126,rtp://239.76.253.126:9000
253-127,rtp://239.76.253.127:9000
253-128,rtp://239.76.253.128:9000
253-129,rtp://239.76.253.129:9000
253-130,rtp://239.76.253.130:9000
253-131,rtp://239.76.253.131:9000
253-132,rtp://239.76.253.132:9000
253-133,rtp://239.76.253.133:9000
253-136,rtp://239.76.253.136:9000
253-137,rtp://239.76.253.137:9000
253-138,rtp://239.76.253.138:9000
253-139,rtp://239.76.253.139:9000
253-140,rtp://239.76.253.140:9000
253-141,rtp://239.76.253.141:9000
253-142,rtp://239.76.253.142:9000
253-143,rtp://239.76.253.143:9000
253-144,rtp://239.76.253.144:9000
253-145,rtp://239.76.253.145:9000
253-146,rtp://239.76.253.146:9000
253-147,rtp://239.76.253.147:9000
253-148,rtp://239.76.253.148:9000
253-149,rtp://239.76.253.149:9000
253-151,rtp://239.76.253.151:9000
253-152,rtp://239.76.253.152:9000
253-153,rtp://239.76.253.153:9000
253-154,rtp://239.76.253.154:9000
253-155,rtp://239.76.253.155:9000
253-157,rtp://239.76.253.157:9000
253-158,rtp://239.76.253.158:9000
253-159,rtp://239.76.253.159:9000
253-160,rtp://239.76.253.160:9000
253-161,rtp://239.76.253.161:9000
253-162,rtp://239.76.253.162:9000
253-163,rtp://239.76.253.163:9000
253-164,rtp://239.76.253.164:9000
253-165,rtp://239.76.253.165:9000
253-166,rtp://239.76.253.166:9000
253-167,rtp://239.76.253.167:9000
253-168,rtp://239.76.253.168:9000
253-169,rtp://239.76.253.169:9000
253-170,rtp://239.76.253.170:9000
253-171,rtp://239.76.253.171:9000
253-172,rtp://239.76.253.172:9000
253-173,rtp://239.76.253.173:9000
253-174,rtp://239.76.253.174:9000
253-175,rtp://239.76.253.175:9000
253-176,rtp://239.76.253.176:9000
253-177,rtp://239.76.253.177:9000
253-178,rtp://239.76.253.178:9000
253-179,rtp://239.76.253.179:9000
253-180,rtp://239.76.253.180:9000
253-181,rtp://239.76.253.181:9000
253-182,rtp://239.76.253.182:9000
253-183,rtp://239.76.253.183:9000
253-184,rtp://239.76.253.184:9000
253-185,rtp://239.76.253.185:9000
253-186,rtp://239.76.253.186:9000
253-187,rtp://239.76.253.187:9000
253-188,rtp://239.76.253.188:9000
253-189,rtp://239.76.253.189:9000
253-190,rtp://239.76.253.190:9000
253-191,rtp://239.76.253.191:9000
253-192,rtp://239.76.253.192:9000
253-193,rtp://239.76.253.193:9000
253-194,rtp://239.76.253.194:9000
253-195,rtp://239.76.253.195:9000
253-196,rtp://239.76.253.196:9000
253-197,rtp://239.76.253.197:9000
253-198,rtp://239.76.253.198:9000
253-199,rtp://239.76.253.199:9000
253-200,rtp://239.76.253.200:9000
253-201,rtp://239.76.253.201:9000
253-202,rtp://239.76.253.202:9000
253-203,rtp://239.76.253.203:9000
253-204,rtp://239.76.253.204:9000
253-205,rtp://239.76.253.205:9000
253-206,rtp://239.76.253.206:9000
253-207,rtp://239.76.253.207:9000
253-208,rtp://239.76.253.208:9000
253-209,rtp://239.76.253.209:9000
253-210,rtp://239.76.253.210:9000
253-211,rtp://239.76.253.211:9000
253-212,rtp://239.76.253.212:9000
253-213,rtp://239.76.253.213:9000
253-214,rtp://239.76.253.214:9000
253-215,rtp://239.76.253.215:9000
253-216,rtp://239.76.253.216:9000
253-217,rtp://239.76.253.217:9000
253-218,rtp://239.76.253.218:9000
253-219,rtp://239.76.253.219:9000
253-220,rtp://239.76.253.220:9000
253-221,rtp://239.76.253.221:9000
253-222,rtp://239.76.253.222:9000
253-223,rtp://239.76.253.223:9000
253-225,rtp://239.76.253.225:9000
253-226,rtp://239.76.253.226:9000
253-227,rtp://239.76.253.227:9000
253-228,rtp://239.76.253.228:9000
253-229,rtp://239.76.253.229:9000
253-230,rtp://239.76.253.230:9000
253-231,rtp://239.76.253.231:9000
253-232,rtp://239.76.253.232:9000
253-233,rtp://239.76.253.233:9000
253-234,rtp://239.76.253.234:9000
253-235,rtp://239.76.253.235:9000
253-236,rtp://239.76.253.236:9000
253-237,rtp://239.76.253.237:9000
253-238,rtp://239.76.253.238:9000
253-239,rtp://239.76.253.239:9000
253-240,rtp://239.76.253.240:9000
253-241,rtp://239.76.253.241:9000
253-242,rtp://239.76.253.242:9000
253-243,rtp://239.76.253.243:9000
253-244,rtp://239.76.253.244:9000
253-245,rtp://239.76.253.245:9000
253-246,rtp://239.76.253.246:9000
253-247,rtp://239.76.253.247:9000
253-248,rtp://239.76.253.248:9000
253-249,rtp://239.76.253.249:9000
253-250,rtp://239.76.253.250:9000
253-251,rtp://239.76.253.251:9000
253-252,rtp://239.76.253.252:9000
253-253,rtp://239.76.253.253:9000
253-254,rtp://239.76.253.254:9000

# ===== 网段: 239.76.254.x =====
# 已有IP: 19 个, 缺失IP: 235 个
# 规律: 固定端口 9000

254-1,rtp://239.76.254.1:9000
254-2,rtp://239.76.254.2:9000
254-3,rtp://239.76.254.3:9000
254-4,rtp://239.76.254.4:9000
254-5,rtp://239.76.254.5:9000
254-6,rtp://239.76.254.6:9000
254-7,rtp://239.76.254.7:9000
254-8,rtp://239.76.254.8:9000
254-9,rtp://239.76.254.9:9000
254-10,rtp://239.76.254.10:9000
254-11,rtp://239.76.254.11:9000
254-12,rtp://239.76.254.12:9000
254-13,rtp://239.76.254.13:9000
254-14,rtp://239.76.254.14:9000
254-15,rtp://239.76.254.15:9000
254-16,rtp://239.76.254.16:9000
254-17,rtp://239.76.254.17:9000
254-18,rtp://239.76.254.18:9000
254-19,rtp://239.76.254.19:9000
254-20,rtp://239.76.254.20:9000
254-21,rtp://239.76.254.21:9000
254-22,rtp://239.76.254.22:9000
254-23,rtp://239.76.254.23:9000
254-24,rtp://239.76.254.24:9000
254-25,rtp://239.76.254.25:9000
254-26,rtp://239.76.254.26:9000
254-27,rtp://239.76.254.27:9000
254-28,rtp://239.76.254.28:9000
254-29,rtp://239.76.254.29:9000
254-30,rtp://239.76.254.30:9000
254-31,rtp://239.76.254.31:9000
254-32,rtp://239.76.254.32:9000
254-33,rtp://239.76.254.33:9000
254-34,rtp://239.76.254.34:9000
254-35,rtp://239.76.254.35:9000
254-36,rtp://239.76.254.36:9000
254-37,rtp://239.76.254.37:9000
254-38,rtp://239.76.254.38:9000
254-39,rtp://239.76.254.39:9000
254-40,rtp://239.76.254.40:9000
254-41,rtp://239.76.254.41:9000
254-42,rtp://239.76.254.42:9000
254-43,rtp://239.76.254.43:9000
254-44,rtp://239.76.254.44:9000
254-45,rtp://239.76.254.45:9000
254-46,rtp://239.76.254.46:9000
254-47,rtp://239.76.254.47:9000
254-48,rtp://239.76.254.48:9000
254-51,rtp://239.76.254.51:9000
254-54,rtp://239.76.254.54:9000
254-55,rtp://239.76.254.55:9000
254-56,rtp://239.76.254.56:9000
254-58,rtp://239.76.254.58:9000
254-59,rtp://239.76.254.59:9000
254-60,rtp://239.76.254.60:9000
254-61,rtp://239.76.254.61:9000
254-62,rtp://239.76.254.62:9000
254-63,rtp://239.76.254.63:9000
254-64,rtp://239.76.254.64:9000
254-65,rtp://239.76.254.65:9000
254-66,rtp://239.76.254.66:9000
254-67,rtp://239.76.254.67:9000
254-68,rtp://239.76.254.68:9000
254-69,rtp://239.76.254.69:9000
254-70,rtp://239.76.254.70:9000
254-71,rtp://239.76.254.71:9000
254-72,rtp://239.76.254.72:9000
254-73,rtp://239.76.254.73:9000
254-74,rtp://239.76.254.74:9000
254-75,rtp://239.76.254.75:9000
254-76,rtp://239.76.254.76:9000
254-77,rtp://239.76.254.77:9000
254-78,rtp://239.76.254.78:9000
254-79,rtp://239.76.254.79:9000
254-80,rtp://239.76.254.80:9000
254-82,rtp://239.76.254.82:9000
254-83,rtp://239.76.254.83:9000
254-84,rtp://239.76.254.84:9000
254-85,rtp://239.76.254.85:9000
254-86,rtp://239.76.254.86:9000
254-87,rtp://239.76.254.87:9000
254-88,rtp://239.76.254.88:9000
254-89,rtp://239.76.254.89:9000
254-90,rtp://239.76.254.90:9000
254-91,rtp://239.76.254.91:9000
254-92,rtp://239.76.254.92:9000
254-93,rtp://239.76.254.93:9000
254-94,rtp://239.76.254.94:9000
254-95,rtp://239.76.254.95:9000
254-96,rtp://239.76.254.96:9000
254-97,rtp://239.76.254.97:9000
254-98,rtp://239.76.254.98:9000
254-99,rtp://239.76.254.99:9000
254-100,rtp://239.76.254.100:9000
254-101,rtp://239.76.254.101:9000
254-102,rtp://239.76.254.102:9000
254-103,rtp://239.76.254.103:9000
254-104,rtp://239.76.254.104:9000
254-105,rtp://239.76.254.105:9000
254-106,rtp://239.76.254.106:9000
254-107,rtp://239.76.254.107:9000
254-108,rtp://239.76.254.108:9000
254-109,rtp://239.76.254.109:9000
254-110,rtp://239.76.254.110:9000
254-111,rtp://239.76.254.111:9000
254-112,rtp://239.76.254.112:9000
254-113,rtp://239.76.254.113:9000
254-114,rtp://239.76.254.114:9000
254-115,rtp://239.76.254.115:9000
254-116,rtp://239.76.254.116:9000
254-117,rtp://239.76.254.117:9000
254-118,rtp://239.76.254.118:9000
254-119,rtp://239.76.254.119:9000
254-120,rtp://239.76.254.120:9000
254-121,rtp://239.76.254.121:9000
254-122,rtp://239.76.254.122:9000
254-123,rtp://239.76.254.123:9000
254-124,rtp://239.76.254.124:9000
254-125,rtp://239.76.254.125:9000
254-126,rtp://239.76.254.126:9000
254-127,rtp://239.76.254.127:9000
254-128,rtp://239.76.254.128:9000
254-129,rtp://239.76.254.129:9000
254-130,rtp://239.76.254.130:9000
254-131,rtp://239.76.254.131:9000
254-132,rtp://239.76.254.132:9000
254-133,rtp://239.76.254.133:9000
254-134,rtp://239.76.254.134:9000
254-135,rtp://239.76.254.135:9000
254-139,rtp://239.76.254.139:9000
254-140,rtp://239.76.254.140:9000
254-141,rtp://239.76.254.141:9000
254-142,rtp://239.76.254.142:9000
254-143,rtp://239.76.254.143:9000
254-144,rtp://239.76.254.144:9000
254-145,rtp://239.76.254.145:9000
254-146,rtp://239.76.254.146:9000
254-147,rtp://239.76.254.147:9000
254-148,rtp://239.76.254.148:9000
254-149,rtp://239.76.254.149:9000
254-150,rtp://239.76.254.150:9000
254-151,rtp://239.76.254.151:9000
254-152,rtp://239.76.254.152:9000
254-153,rtp://239.76.254.153:9000
254-154,rtp://239.76.254.154:9000
254-155,rtp://239.76.254.155:9000
254-156,rtp://239.76.254.156:9000
254-157,rtp://239.76.254.157:9000
254-158,rtp://239.76.254.158:9000
254-159,rtp://239.76.254.159:9000
254-160,rtp://239.76.254.160:9000
254-161,rtp://239.76.254.161:9000
254-162,rtp://239.76.254.162:9000
254-163,rtp://239.76.254.163:9000
254-164,rtp://239.76.254.164:9000
254-165,rtp://239.76.254.165:9000
254-166,rtp://239.76.254.166:9000
254-167,rtp://239.76.254.167:9000
254-168,rtp://239.76.254.168:9000
254-169,rtp://239.76.254.169:9000
254-170,rtp://239.76.254.170:9000
254-171,rtp://239.76.254.171:9000
254-172,rtp://239.76.254.172:9000
254-173,rtp://239.76.254.173:9000
254-174,rtp://239.76.254.174:9000
254-175,rtp://239.76.254.175:9000
254-176,rtp://239.76.254.176:9000
254-177,rtp://239.76.254.177:9000
254-178,rtp://239.76.254.178:9000
254-179,rtp://239.76.254.179:9000
254-180,rtp://239.76.254.180:9000
254-181,rtp://239.76.254.181:9000
254-182,rtp://239.76.254.182:9000
254-183,rtp://239.76.254.183:9000
254-184,rtp://239.76.254.184:9000
254-185,rtp://239.76.254.185:9000
254-186,rtp://239.76.254.186:9000
254-187,rtp://239.76.254.187:9000
254-188,rtp://239.76.254.188:9000
254-189,rtp://239.76.254.189:9000
254-190,rtp://239.76.254.190:9000
254-191,rtp://239.76.254.191:9000
254-192,rtp://239.76.254.192:9000
254-193,rtp://239.76.254.193:9000
254-194,rtp://239.76.254.194:9000
254-195,rtp://239.76.254.195:9000
254-196,rtp://239.76.254.196:9000
254-197,rtp://239.76.254.197:9000
254-198,rtp://239.76.254.198:9000
254-199,rtp://239.76.254.199:9000
254-200,rtp://239.76.254.200:9000
254-201,rtp://239.76.254.201:9000
254-202,rtp://239.76.254.202:9000
254-203,rtp://239.76.254.203:9000
254-204,rtp://239.76.254.204:9000
254-205,rtp://239.76.254.205:9000
254-206,rtp://239.76.254.206:9000
254-207,rtp://239.76.254.207:9000
254-208,rtp://239.76.254.208:9000
254-209,rtp://239.76.254.209:9000
254-210,rtp://239.76.254.210:9000
254-211,rtp://239.76.254.211:9000
254-212,rtp://239.76.254.212:9000
254-213,rtp://239.76.254.213:9000
254-214,rtp://239.76.254.214:9000
254-215,rtp://239.76.254.215:9000
254-217,rtp://239.76.254.217:9000
254-219,rtp://239.76.254.219:9000
254-221,rtp://239.76.254.221:9000
254-223,rtp://239.76.254.223:9000
254-225,rtp://239.76.254.225:9000
254-227,rtp://239.76.254.227:9000
254-229,rtp://239.76.254.229:9000
254-231,rtp://239.76.254.231:9000
254-233,rtp://239.76.254.233:9000
254-235,rtp://239.76.254.235:9000
254-236,rtp://239.76.254.236:9000
254-237,rtp://239.76.254.237:9000
254-238,rtp://239.76.254.238:9000
254-239,rtp://239.76.254.239:9000
254-240,rtp://239.76.254.240:9000
254-241,rtp://239.76.254.241:9000
254-242,rtp://239.76.254.242:9000
254-243,rtp://239.76.254.243:9000
254-244,rtp://239.76.254.244:9000
254-245,rtp://239.76.254.245:9000
254-246,rtp://239.76.254.246:9000
254-247,rtp://239.76.254.247:9000
254-248,rtp://239.76.254.248:9000
254-249,rtp://239.76.254.249:9000
254-250,rtp://239.76.254.250:9000
254-251,rtp://239.76.254.251:9000
254-252,rtp://239.76.254.252:9000
254-253,rtp://239.76.254.253:9000
254-254,rtp://239.76.254.254:9000

# ===== 总计补充: 1357 个IP =====
